step,x,y,type,pole,arc_deg
604,-157.0678,89.5045,wrap,3,0
605,-158.613,91.4863,wrap,3,0
606,-160.0524,93.5462,wrap,3,0
607,-161.382,95.6786,wrap,3,0
608,-162.5982,97.8777,wrap,3,0
609,-163.6976,100.1375,wrap,3,0
610,-164.6772,102.4516,wrap,3,0
611,-165.5344,104.8139,wrap,3,0
612,-166.2668,107.2178,wrap,3,0
613,-166.8723,109.6567,wrap,3,0
614,-167.3494,112.124,wrap,3,0
615,-167.6967,114.6129,wrap,3,0
616,-167.9133,117.1165,wrap,3,0
617,-167.9986,119.6281,wrap,3,0
618,-167.9522,122.1406,wrap,3,0
619,-167.7745,124.6473,wrap,3,0
620,-167.4658,127.1413,wrap,3,0
621,-167.027,129.6157,wrap,3,0
622,-166.4593,132.0637,wrap,3,0
623,-165.7643,134.4787,wrap,3,0
624,-164.9438,136.8539,wrap,3,0
625,-164.0001,139.183,wrap,3,0
626,-162.9359,141.4595,wrap,3,0
627,-161.7539,143.6772,wrap,3,0
628,-160.4575,145.83,wrap,3,0
629,-159.0503,147.912,wrap,3,0
630,-157.5359,149.9174,wrap,3,0
631,-155.9187,151.8409,wrap,3,0
632,-154.2031,153.6771,wrap,3,0
633,-152.3937,155.421,wrap,3,0
634,-150.4955,157.0678,wrap,3,0
635,-148.5137,158.613,wrap,3,0
636,-146.4538,160.0524,wrap,3,0
637,-144.3214,161.382,wrap,3,0
638,-142.1223,162.5982,wrap,3,0
639,-139.8625,163.6976,wrap,3,0
640,-137.5484,164.6772,wrap,3,0
641,-135.1861,165.5344,wrap,3,0
642,-132.7822,166.2668,wrap,3,0
643,-130.3433,166.8723,wrap,3,0
644,-127.876,167.3494,wrap,3,0
645,-125.3871,167.6967,wrap,3,0
646,-122.8835,167.9133,wrap,3,0
647,-120.3719,167.9986,wrap,3,0
648,-117.8594,167.9522,wrap,3,0
649,-115.3527,167.7745,wrap,3,0
650,-112.8587,167.4658,wrap,3,0
651,-110.3843,167.027,wrap,3,0
652,-107.9363,166.4593,wrap,3,0
653,-105.5213,165.7643,wrap,3,0
654,-103.1461,164.9438,wrap,3,0
655,-100.817,164.0001,wrap,3,0
656,-98.5405,162.9359,wrap,3,0
657,-96.3228,161.7539,wrap,3,0
658,-94.17,160.4575,wrap,3,0
659,-92.088,159.0503,wrap,3,0
660,-90.0826,157.5359,wrap,3,0
661,-88.1591,155.9187,wrap,3,0
662,-86.3229,154.2031,wrap,3,0
663,-84.579,152.3937,wrap,3,0
664,-82.9322,150.4955,wrap,3,0
665,-81.387,148.5137,wrap,3,0
666,-79.9476,146.4538,wrap,3,0
667,-78.618,144.3214,wrap,3,0
668,-77.4018,142.1223,wrap,3,0
669,-76.3024,139.8625,wrap,3,0
670,-75.3228,137.5484,wrap,3,0
671,-74.4656,135.1861,wrap,3,0
672,-73.7332,132.7822,wrap,3,0
673,-73.1277,130.3433,wrap,3,0
674,-72.6506,127.876,wrap,3,0
675,-72.3033,125.3871,wrap,3,0
